Name,AshOnly,AshFDwPM,BDns,DWpM,PDW,WWP,BLen,BMax,BThk,SDia,SLen,Category,Group
SL18-OI-4,-0.016208767,0.008222188,-0.006185796,0.006056411,0.009422843,0.001468649,0.097957204,0.262269321,-0.039492301,0.155765679,0.055005191,Founders,SPs
SL18-OI-5,0.003944918,-0.024892503,0.000596754,-0.045331366,0.008374685,-0.214723275,-0.358600179,0.09257448,-0.125228416,-0.334706883,-0.54536856,Founders,SPs
SL18-OI-6,-0.024917386,0.077203239,-0.032463594,0.068690297,0.01133134,0.254008557,0.328088335,0.240269559,-0.001644619,0.187939371,0.720674434,Founders,SPs
SL18-OI-11,-0.011198068,0.00778938,0.016646992,0.008173515,0.003071956,0.049316097,0.033912133,0.402530404,0.025608678,0.176232165,0.206669876,Founders,SPs
SL18-OI-15,0.010902509,0.014109217,0.048639096,0.115145159,0.00247154,0.40427356,0.323513605,0.198835878,-0.001447627,0.214236479,0.573670879,Founders,SPs
SL18-OI-16,-0.0256765,-0.034314231,0.016599296,-0.02822741,0.007630751,-0.070416402,-0.261863786,-0.210317085,-0.050421593,-0.282537204,-0.19682196,Founders,SPs
SL18-OI-17,-0.001188816,0.019610471,-0.01396133,-0.003007201,-0.001566901,-0.007253612,-0.110851993,0.088848898,-0.115436634,0.019671259,-0.129681218,Founders,SPs
SL18-OI-18,-0.021155007,-0.013821823,-0.026492742,0.009470272,0.011663561,-0.068626748,-0.012259805,0.153424933,-0.029436901,-0.161411933,-0.649422948,Founders,SPs
SL18-LD-1,0.001203277,0.005708946,-0.017934085,-0.079439566,0.013906997,-0.283139821,-0.186880436,0.311137809,-0.101007766,0.088971873,0.532532423,Founders,SPs
SL18-LD-3,0.008995628,0.007759626,-0.003058281,-0.036956893,0.004311926,-0.057652306,-0.008373789,0.316246425,-0.05654521,0.155332453,0.534573916,Founders,SPs
SL18-LD-4,0.008418699,0.010342636,-0.014839491,-0.051704143,0.004418762,-0.113058586,0.046098235,0.114555189,0.007586696,0.173847273,0.54730615,Founders,SPs
SL18-LD-5,0.000410703,0.007045831,-0.021731018,-0.053464345,0.000373596,-0.072849487,-0.383492359,0.314483164,-0.049037903,-0.012270543,0.013547043,Founders,SPs
SL18-LD-9,0.004250097,0.007818097,-0.052033593,-0.03152624,0.006680691,-0.127647192,-0.279395187,0.244498565,-0.075679542,0.217151693,0.442803032,Founders,SPs
SL18-LD-10,0.021843205,0.00976236,0.011138819,0.006088069,0.004899751,-0.004567125,-0.153730073,0.107320664,-0.067277508,0.315477473,0.705786537,Founders,SPs
SL18-LD-13,0.000762021,-0.02295005,0.03218784,-0.014908921,0.00856296,-0.054429469,-0.257113278,-0.003353737,-0.040589405,0.050433651,0.357245143,Founders,SPs
SL18-FW-2,-0.000890182,0.017084734,0.005957283,0.033805808,0.000248461,0.122491972,0.195762757,-0.01130722,0.013707468,0.077500215,0.214464882,Founder_SP_without_progeny,SPs
SL18-FI-1,0.000147439,0.016887551,0.010834457,0.037301113,-0.000459978,0.125651631,0.213539762,-0.01875107,0.012247808,0.075062071,0.195303969,Founder_SP_without_progeny,SPs
SL18-FI-2,0.001900487,0.014925868,0.005373716,0.035404157,-0.00128513,0.125531954,0.20411674,-0.024778888,0.01001787,0.065401071,0.156450117,Founder_SP_without_progeny,SPs
SL18-CC-1,-0.018418894,-0.007332804,0.000628324,0.001402484,0.00454777,0.018239284,-0.147930459,-0.097799564,0.008437644,-0.053718778,-0.37018613,Founders,SPs
SL18-CC-2,-0.008155774,0.026281425,0.000321609,0.046386482,-0.003083761,0.185353852,-0.027002225,-0.240438432,0.014941723,0.161367319,0.299878705,Founders,SPs
SL18-CC-3,0.001163651,0.021027219,-0.006830739,0.046801731,0.006764575,0.12781758,0.187269073,0.061778841,0.051723984,0.069723009,-0.01033216,Founders,SPs
SL18-CC-4,-0.001717574,-0.004162738,0.006549043,0.002102777,-0.000204682,0.005979338,-0.15943045,-0.121320835,-0.016433177,-0.063012163,-0.043084167,Founders,SPs
SL18-CC-5,-0.003701917,0.024830828,0.00068214,0.049552771,-0.00398034,0.217557464,0.197534638,0.047264237,0.124467417,0.120365418,-0.07596962,Founders,SPs
SL18-CC-6,-0.004525261,-0.015306317,0.002712567,-0.01893307,0.000106189,-0.006973314,0.099803536,-0.14575419,0.025354805,-0.031976507,-0.283598523,Founders,SPs
SL18-CC-7,-0.00527306,0.020113466,-0.001263262,0.039967988,-0.000605957,0.17181972,-0.022543658,-0.109970369,0.055239513,0.176661158,0.25306332,Founders,SPs
SL18-CC-8,0.005744479,-0.017988351,0.0010892,-0.025776249,-0.003230433,-0.06866781,0.135777877,0.117897901,0.036796261,0.107613751,0.082975978,Founders,SPs
SL18-CC-9,-0.004807948,-0.001546692,0.00499769,0.004182463,0.000338114,0.016317973,0.005641325,0.003931909,-0.006906552,0.098702072,0.171904162,Founders,SPs
SL18-CC-12,-0.009097219,0.042129021,-0.00453979,0.080155867,0.002430128,0.309655028,0.36820351,0.197628099,0.058656406,0.070122474,0.329464726,Founders,SPs
SL18-FW-14,-0.000773922,0.015701645,0.002189359,0.026175151,0.000381009,0.085961854,0.188056333,-0.017918004,0.009476049,0.068560624,0.16683635,Founder_SP_without_progeny,SPs
SL18-NC-2,-0.007746644,0.024035803,-0.005922855,0.047758244,-0.004458215,0.197778565,0.072418023,0.258877902,0.0621187,0.158228589,0.317791327,Founders,SPs
SL18-NC-1,0.008337739,-0.027841301,0.001337049,-0.046863873,-0.003472171,-0.171703107,-0.176196809,-0.256964228,-0.025063336,-0.247813198,-0.609072607,Founders,SPs
SL18-NC-5,-0.007978701,-0.050019507,6.76E-05,-0.082906972,-0.008929147,-0.381698363,-0.738898956,-0.470192454,-0.181295245,-0.530734294,-1.206543946,Founders,SPs
SL18-JS-6,-0.001369064,0.037969835,0.004596811,0.082590444,0.012272533,0.189680621,0.004945515,-0.064601316,0.112812789,-0.039283193,-0.395401699,Founders,SPs
SL18-JS-5,0.002898077,-0.031523286,-0.000496139,-0.04750944,-0.015253258,-0.131162728,-0.181819074,-0.080842498,-0.031687445,-0.135203932,-0.338579664,Founders,SPs
SL18-JS-9,0.000859568,-0.054423083,-0.001425722,-0.094310187,-0.002848374,-0.322484136,-0.466689079,-0.150378117,-0.086954683,-0.374008956,-0.878275345,Founders,SPs
SL18-NC-8,0.001713786,-0.037500781,0.006636119,-0.051012282,-0.000170824,-0.191416167,-0.373183676,-0.400368302,-0.097919245,-0.349061135,-0.567471827,Founders,SPs
SL18-NC-10,0.00606738,-0.045503262,-0.006669436,-0.081474065,-0.028269388,-0.258737767,0.033614612,0.131885537,-0.008273889,-0.021506075,-0.061854881,Founders,SPs
SL18-NC-9,0.008359758,-0.020123053,-0.002733633,-0.020651298,0.001427635,-0.02996659,0.239577885,0.334782234,0.032700322,-0.12978575,-0.25756159,Founders,SPs
SL18-NC-12,-0.000183152,-0.032272217,-0.000440058,-0.048599569,-0.003978396,-0.139583766,0.012525869,0.315280398,0.02619556,-0.048157552,-0.356820579,Founders,SPs
SL18-NL-2,-0.000411292,-0.038899705,-0.016823562,-0.054170282,-0.003662893,-0.198994491,-0.151573987,-0.215636949,0.008443869,-0.190960024,-0.333741534,Founders,SPs
SL18-NL-3,0.039944366,-0.024298035,-0.002893256,-0.032704919,-0.004998966,-0.142657185,-0.384682129,-0.457313836,-0.036285232,-0.152683354,0.001969364,Founders,SPs
SL18-NL-5,0.002203427,-0.007944683,-0.004834117,-0.060475438,-0.000424337,-0.242436421,0.070696399,-0.075388306,0.102054992,-0.088442804,-0.443533422,Founders,SPs
SL18-NL-7,-0.001858051,-0.026097346,-0.050926305,-0.077672984,0.001219246,-0.314047469,0.037049371,0.275233006,-0.003703434,0.02131451,-0.391667265,Founders,SPs
SL18-NL-6,-0.009130792,-0.010824977,0.054753122,0.045857254,-0.010049548,0.134280804,0.034421107,0.019329788,-0.027700636,-0.046551076,-0.294289203,Founders,SPs
SL18-NL-9,0.009153675,-0.021667027,-0.021056683,-0.060922502,-0.00764872,-0.140319193,-0.166742035,-0.043106661,0.032230432,-0.067670701,-0.191431445,Founders,SPs
SL18-NL-10,0.01259784,-0.018712188,0.01023155,-0.059445566,-0.007461568,-0.217221296,-0.206513053,-0.297602431,-0.006967441,-0.385518314,-0.672521473,Founders,SPs
SL18-JS-19,0.006837822,-0.042824578,0.005062243,-0.055050588,-0.000810475,-0.163133328,-0.019017917,0.120099974,0.028001722,-0.079372661,-0.273522731,Founders,SPs
SL18-JS-16,-0.004880466,-0.037503969,0.003371357,-0.050505645,-0.003611395,-0.163119408,-0.217115328,0.007831981,0.012901166,-0.178472914,-0.516824429,Founders,SPs
SL18-JS-11,0.001796174,-0.032019833,0.000544266,-0.055744103,-0.008202943,-0.220256265,-0.160849927,-0.160034422,-0.066428334,-0.191853719,-0.165473044,Founders,SPs
SL18-BL-10,-0.002453326,0.011048351,0.009901585,0.022975245,-0.000499159,0.092084711,0.104890767,-0.027677397,0.014950921,0.049402078,0.142826358,Founder_SP_without_progeny,SPs
SL18-BL-11,-6.95E-05,0.017495528,0.007262792,0.03357086,-0.000361705,0.11662575,0.197392214,-0.022904,0.021667438,0.084231802,0.229431567,Founder_SP_without_progeny,SPs
SL18-BL-12,-0.001758828,0.01802807,0.006321984,0.033656858,0.000595322,0.121996574,0.200920778,-0.007102369,0.013705191,0.059248199,0.191856856,Founder_SP_without_progeny,SPs
SL18-BL-13,-0.001592008,0.014678004,0.010477977,0.034513927,-4.64E-05,0.129276964,0.151077076,-0.078792,0.022815354,0.079130045,0.230799744,Founder_SP_without_progeny,SPs
SL18-BL-14,-0.000219378,0.016382065,0.004624923,0.031892424,0.000532608,0.110364142,0.141319811,-0.038769315,0.01443359,0.065345406,0.202900307,Founder_SP_without_progeny,SPs
SL18-BL-15,-0.000581328,0.015819764,0.005984377,0.033710537,9.10E-05,0.117895607,0.159491474,-0.038796161,0.013343136,0.055454747,0.190512735,Founder_SP_without_progeny,SPs
SL18-BL-16,-0.001342026,0.020847819,0.007428454,0.045315378,0.001675156,0.148881618,0.197220767,-0.015064589,0.017499795,0.089339285,0.254979905,Founder_SP_without_progeny,SPs
SL18-CC-10,-0.000118111,0.019105955,-0.00069044,0.039809945,0.003243252,0.136608677,0.142056142,0.173016685,0.039316656,0.048161755,-0.002570452,Founders,SPs
SL18-CC-11,-0.006231652,0.046710196,-0.004235348,0.101210291,-0.004420833,0.403759408,0.346861472,0.040528221,0.056100732,0.26775127,0.553906141,Founders,SPs
SL18-SF-13,-0.009390739,0.021455157,0.01339947,0.074388441,0.007814867,0.188834638,0.060524697,0.345759271,0.01580509,0.276840911,0.673012283,Founders,SPs
SL18-OI-2,-0.004656518,-0.002984209,-0.03031506,-0.055381734,0.00773566,-0.189573378,-0.108608034,0.04039563,-0.029528989,-0.08265105,-0.15113496,Founders,SPs
SL18-OI-14,-0.001072837,0.009940935,0.006382857,0.05375673,0.005940754,0.101494098,-0.075244766,0.085612736,-0.012998304,0.113565519,0.608608337,Founders,SPs
SL18-PI-1,-0.001129645,0.004848545,0.004008879,0.011392126,-0.001303013,0.057595885,0.144859867,0.009267996,0.008370624,0.049757413,0.086368162,Founder_SP_without_progeny,SPs
SA18-CB-1,0.015260492,0.006398778,0.022984729,0.051596239,-0.002944785,0.160147062,0.55466147,-0.276652095,0.089683711,-0.098211097,-0.015487473,Founders,SPs
SA18-CB-3,0.023605972,0.026826038,-0.006946024,0.05209047,-0.019684506,0.155064725,0.423872599,-0.197889807,-0.00189729,-0.162748587,0.061766587,Founders,SPs
SA18-CB-4,0.02721741,0.021351942,-0.024433215,0.033683493,-0.012316083,0.178798415,0.270019673,-0.520139242,0.006790044,-0.07449444,-0.193231427,Founders,SPs
SA18-CB-7,0.019140065,0.047172585,0.019796849,0.142474533,-0.001193143,0.388240371,0.820552312,-0.37252022,0.118908377,0.187527953,0.682501662,Founders,SPs
SA18-CB-10,0.013210758,0.068321034,-0.006751926,0.110605961,-0.002016999,0.318473631,0.135896824,-0.837984105,-0.004491148,-0.27384846,0.218080397,Founders,SPs
SL18-NC-11,0.000561302,-0.025133083,-0.003842005,-0.048347144,-0.001274213,-0.132692155,-0.089272891,0.017974674,-0.013821786,-0.083286132,-0.140341897,Founders,SPs
SL18-TI-1,-0.000150864,0.007402273,-0.000721599,0.013734387,-0.000130596,0.05600738,0.144473896,0.01265252,0.014496586,0.051356086,0.094401577,Founder_SP_without_progeny,SPs
SL18-TI-2,-0.000991362,0.005314162,-0.000825669,0.008314995,0.000523226,0.036005821,0.051774905,0.005115469,-0.006679578,0.028956162,0.050151959,Founder_SP_without_progeny,SPs
SL18-TI-3,-0.000437554,0.007624934,-0.002198644,0.013030868,8.27E-05,0.058119958,0.132008319,0.003853172,-0.012973012,0.03097441,0.077510244,Founder_SP_without_progeny,SPs
SL18-TI-4,-0.000960076,0.007053326,0.004173681,0.017815905,-0.001251209,0.081503217,0.114355601,0.002693321,0.0038706,0.036732081,0.061110751,Founder_SP_without_progeny,SPs
SL18-BL-17,-0.003308598,0.008353511,0.004471397,0.017758035,0.000257318,0.061536041,0.046193058,-0.01972421,0.007862079,0.016448733,0.023887045,Founder_SP_without_progeny,SPs
SL18-OD-3,-0.006888022,-0.019977485,-0.007692759,-0.043049739,-0.000321406,-0.136149883,-0.186261304,-0.04747557,-0.030493626,-0.022281043,-0.049298639,Founders,SPs
SL18-OD-5,0.007230166,-0.026954541,-0.003504953,-0.047867562,-0.002004768,-0.179065404,-0.116272086,-0.03424519,0.008709336,-0.032346026,-0.192279717,Founders,SPs
SL18-OD-6,-0.005344206,0.009679932,-0.00376673,0.018572884,0.003440859,0.069136918,-0.347245726,-0.147888603,0.076189124,0.089886236,0.018722783,Founders,SPs
SL18-OD-10,-0.007066654,0.007630535,0.00216399,0.022189886,-0.000638794,0.087319763,0.098314628,0.134750708,0.025562433,0.168641518,0.38029079,Founder_SP_without_progeny,SPs
SA18-CB-2,-0.002627832,0.021496758,0.014414636,0.027006016,-0.001465174,0.082487573,0.270486255,-0.295504335,0.059184298,-0.046006667,-0.273629075,Founders,SPs
SL18-NC-15,-0.002108476,-0.012142874,-0.008978833,-0.01099789,-0.004421638,-0.015733247,-0.090671452,0.021269134,0.034848363,0.113550005,0.38491251,Founders,SPs
SL18-BL-18,-0.00349701,0.003369724,0.004970113,0.006970072,0.000882223,0.041662248,0.025733843,0.022684983,-0.004589555,0.006567685,-0.003784014,Founder_SP_without_progeny,SPs
SL18-FW-21,-0.000970204,0.007734079,0.004301633,0.017418706,-0.000167225,0.072118566,0.144471999,0.030924022,0.00591522,0.05236967,0.122786599,Founder_SP_without_progeny,SPs
SL18-SF-17,-0.010755252,0.022732048,-0.017249056,0.034277231,0.001894769,0.159018778,0.067235352,0.081708003,0.020428692,0.356721701,0.965183509,Founders,SPs
SL18-LL-9,0.000438152,0.00630091,-0.021908883,-0.056842447,0.006461467,-0.255201079,-0.431529563,0.030443153,-0.085837965,0.018387707,0.086368864,Founders,SPs
SL18-LD-2,0.005869483,0.00054278,-0.040372519,-0.054400417,0.018276476,-0.289966438,-0.19153238,0.242975883,-0.050459965,0.152248625,0.260668811,Founders,SPs
SL18-FW-12,-0.001524686,0.003114583,0.003341547,0.004562836,-0.001778635,0.032078974,0.054595856,-0.01807594,0.002840329,0.001120601,0.061949705,Founder_SP_without_progeny,SPs
SL18-SF-19,-0.007372721,-0.011645857,0.023864316,0.019429162,0.00681916,0.003283651,-0.165119367,-0.026163528,0.020760834,-0.011703858,0.08167302,Founders,SPs
SA18-CB-5,0.020498784,0.004930458,0.001200065,0.000785921,-0.001748386,-0.026766533,0.561408198,0.005640573,0.025210337,-0.272971221,-0.600667185,Founders,SPs
SL18-SF-15,0.002878507,0.007052959,0.044720079,0.111295959,-0.003070621,0.386191756,-0.232528392,-0.071612468,-0.020517275,0.362970243,1.000470821,Founders,SPs
SL18-SF-18,-0.005934302,-0.007462803,-0.001694528,-0.01220445,0.004384776,-0.064938094,-0.161134676,-0.007432705,-0.025892439,-0.103673921,-0.235091225,Founder_SP_without_progeny,SPs
SA18-CB-9,0.007679137,0.026800739,0.015842888,0.065277073,-0.001247291,0.205045143,0.257301729,-0.182175878,-0.009812415,-0.080641347,-0.12114448,Founders,SPs
SL18-OI-7,0.001620439,0.026528883,0.048449341,0.040728771,-0.002345081,0.159352693,0.169131092,0.045466415,0.05565566,0.152666251,0.279231388,Founders,SPs
SL18-OI-9,-0.004113418,0.000122733,0.024197351,0.007543213,0.00412505,0.036343895,0.268681579,0.263655205,0.045142027,0.142385807,-0.005437045,Founders,SPs
SL18-TI-5,-0.000478461,0.008225293,-0.001490241,0.012287196,-0.000322343,0.053188261,0.129748286,-0.001168856,0.004735152,0.017432253,0.05715575,Founder_SP_without_progeny,SPs
SL18-CB-2,-4.22E-14,-8.21E-15,-9.89E-15,1.64E-14,1.38E-15,1.19E-13,-6.09E-14,2.66E-13,5.63E-15,4.31E-14,-8.88E-15,Founder_SP_without_progeny,SPs
SL18-CB-3,-2.67E-13,5.12E-15,3.33E-14,1.16E-13,4.85E-15,2.61E-13,-8.23E-13,-2.55E-14,7.72E-14,-1.17E-12,-4.35E-13,Founder_SP_without_progeny,SPs
SL18-CB-4,-1.35E-13,2.38E-14,2.31E-14,4.63E-13,1.19E-14,-6.84E-14,-9.59E-13,6.41E-13,-5.74E-14,-8.89E-13,-7.72E-13,Founder_SP_without_progeny,SPs
SL18-CB-7,7.55E-13,1.53E-14,5.01E-14,-7.32E-13,-1.04E-14,-1.84E-12,-1.93E-12,4.06E-13,-8.09E-14,-2.55E-13,-2.24E-13,Founder_SP_without_progeny,SPs
SL18-TI-6,2.76E-14,-1.43E-16,1.54E-14,-2.35E-16,-1.33E-14,-1.25E-15,-1.05E-13,2.93E-14,-7.05E-15,-9.67E-14,-4.34E-13,Founder_SP_without_progeny,SPs
SL18-OD-1,-3.91E-14,1.58E-14,1.41E-13,1.05E-13,-1.52E-14,7.53E-13,-4.97E-14,-3.74E-13,7.44E-15,-3.81E-14,-5.29E-14,Founder_SP_without_progeny,SPs
SL18-OD-4,-5.73E-13,8.39E-15,1.95E-13,2.81E-13,1.87E-14,1.27E-12,-5.60E-13,6.87E-13,-8.93E-15,-9.75E-14,-4.07E-13,Founder_SP_without_progeny,SPs
SL19-LR-5,-6.20E-14,-6.41E-15,7.95E-14,3.00E-13,-5.40E-15,2.00E-13,4.49E-13,3.73E-14,5.69E-14,1.23E-13,1.33E-13,Founder_SP_without_progeny,SPs
SL19-LR-2,4.89E-13,-9.75E-15,1.68E-13,3.13E-13,-1.12E-14,7.93E-13,3.76E-13,-7.42E-13,2.61E-14,3.46E-14,1.15E-13,Founder_SP_without_progeny,SPs
SL18-DB-6,1.18E-13,-1.13E-14,1.07E-13,-2.79E-13,-8.82E-15,-6.29E-13,-2.56E-13,1.06E-12,1.96E-14,3.22E-13,3.57E-13,Founder_SP_without_progeny,SPs
SL18-CB-10,4.85E-13,2.01E-14,2.20E-13,8.21E-15,6.01E-15,2.75E-13,-1.16E-13,-1.26E-12,3.36E-14,-5.91E-13,5.97E-13,Founder_SP_without_progeny,SPs
SA18-CB-10-FG1,0.00857972,0.032255012,0.003529247,0.075154829,-0.003575893,0.269361074,-0.024875827,-0.579436151,-0.009887501,-0.181658038,0.103658975,GP_from_Founders,GPs
SL18-LD-10-FG1,0.006867201,0.004649005,0.005157537,0.005735777,-1.41E-05,-0.012281253,0.015645761,0.156005871,-0.122804858,0.031758143,0.107232765,GP_from_Founders,GPs
SL18-NL-6-FG1,0.014552073,0.002190595,0.079704792,0.108195853,-0.00904168,0.34883773,-0.041954801,-0.168406804,-0.014541586,0.050071055,0.123180655,GP_from_Founders,GPs
SL18-LD-10-FG2,0.023352159,6.35E-05,0.01339092,-0.010942175,0.004374841,-0.075806352,-0.174267586,-0.127811659,0.044014638,0.161248159,0.320023461,GP_from_Founders,GPs
SL18-NL-9-FG2,0.005646818,-0.008029822,0.020124223,-0.007444306,-0.007896559,0.095276359,-0.231263137,-0.316028108,-0.00216665,-0.197114473,-0.197464776,GP_from_Founders,GPs
SL18-OI-15-FG1,-0.003035712,-0.003444765,0.035562406,0.068192682,-0.002963752,0.273804907,0.127193338,0.05229112,-0.044050651,0.03013016,0.299623515,GP_from_Founders,GPs
SL18-OI-16-FG3,-0.015584562,-0.016191135,0.018147177,-0.001837533,0.001717881,0.013899271,-0.385134089,-0.294891934,-0.057646479,-0.340994938,-0.260641934,GP_from_Founders,GPs
SL18-LD-13-FG2,0.011892992,-0.030045145,0.027096793,-0.015912084,0.004915092,-0.056196651,-0.076447724,0.041323975,-0.018179375,0.198461299,0.760460376,GP_from_Founders,GPs
SL18-OI-17-FG1,0.010818708,0.005754612,0.002000615,0.010566051,-0.002676786,0.041283832,-0.308864988,-0.117262755,-0.004183918,-0.034221952,-0.224559634,GP_from_Founders,GPs
SL18-OI-18-FG1,-0.005383191,-0.003817379,0.000994514,0.031979862,0.000968285,0.085592656,-0.160726498,-0.152653619,0.023974279,-0.108081096,-0.225307094,GP_from_Founders,GPs
SL18-OI-18-FG2,-0.022982871,-0.009209612,-0.013902972,0.006572747,0.00664434,-0.047945084,-0.173604767,-0.020486948,0.000750959,-0.14011573,-0.413939225,GP_from_Founders,GPs
SL18-OI-2-FG2,-0.004429989,0.004333759,-0.044819289,-0.03206896,0.004859792,-0.127641592,0.191234304,0.127144154,0.025276519,0.142137726,0.075457209,GP_from_Founders,GPs
SL18-LD-1-FG1,-0.004740909,0.000569608,-0.001394473,-0.060883932,0.00580998,-0.199874073,-0.345549818,-0.14030171,-0.095795781,0.005246648,0.248844736,GP_from_Founders,GPs
SL18-OI-2-FG3,-0.000832518,0.002143553,-0.008297174,-0.044450214,0.002743658,-0.150911453,-0.342119686,-0.119688931,-0.075183465,-0.280992291,-0.36245822,GP_from_Founders,GPs
SL18-OI-6-FG1,-0.030932002,0.036289152,-0.030442163,-0.032174607,0.001060648,-0.00109441,0.232222896,0.208938418,-0.018949994,-0.024285585,0.210157603,GP_from_Founders,GPs
SL18-OI-9-FG1,-0.017437488,-0.00053477,0.016299126,-0.006977621,0.000568984,-0.006127832,0.214197821,0.333606125,0.048227064,0.230582293,0.128561964,GP_from_Founders,GPs
SL18-SF-13-FG1,-2.30E-05,-0.009473998,-0.004660518,-0.007513728,0.007690418,-0.095891012,-0.301327631,0.014363964,-0.024195464,-0.179895944,-0.414675017,GP_from_Founders,GPs
SL18-LD-1-FG2,0.004653309,0.002601279,0.015893591,0.018615926,-0.000347053,0.037946371,0.019166588,0.133091667,-0.024893389,0.097267196,0.427042817,GP_from_Founders,GPs
SA18-CB-4-FG3,0.016428139,0.012906761,-0.021215952,0.01252813,-0.007034313,0.07850325,0.246342399,-0.333375826,0.006953614,-0.103767644,-0.234445318,GP_from_Founders,GPs
SL18-LD-2-FG2,0.003709396,-0.009934876,-0.035164427,-0.037447081,0.011020327,-0.246028806,-0.021883094,0.175240653,-0.010196654,0.113291958,0.031323515,GP_from_Founders,GPs
SL18-LD-3-FG1,0.001671594,0.000592508,-0.017597162,-0.047273956,0.00517843,-0.129987149,0.049562152,0.349293032,0.023348456,0.139347246,0.312576004,GP_from_Founders,GPs
SL18-LD-3-FG2,0.006932062,0.00442099,0.017174686,0.000470274,-0.004121322,0.052510283,0.099396787,0.149109139,-0.044317379,-0.004034588,0.005316325,GP_from_Founders,GPs
SL18-LD-4-FG3,0.00579457,0.004705253,-0.015637818,-0.014351936,-0.000425955,-0.044558046,0.145655056,0.145765406,0.007838543,0.115328903,0.254431745,GP_from_Founders,GPs
SA18-CB-7-FG1,0.018131816,0.017750584,0.014474754,0.081124598,-0.000291401,0.244024419,0.578483638,-0.07598478,0.033297706,0.210456233,0.525761333,GP_from_Founders,GPs
SL18-LD-9-FG2,0.002456502,0.002972623,-0.046670796,-0.041801573,0.005102872,-0.1561072,-0.084262366,0.300395999,-0.05149753,0.18256361,0.335311513,GP_from_Founders,GPs
SL18-LD-9-FG3,-0.0054872,0.004347244,-0.024546182,0.000191804,0.001207813,-0.021165046,-0.10877224,0.044914135,-0.053964218,0.187850344,0.221327464,GP_from_Founders,GPs
SL18-LL-9-FG3,-0.005000696,0.00259561,-0.006134617,-0.043042723,0.004944533,-0.290403938,-0.342346837,-0.092270032,0.011402112,-0.097826922,-0.240782952,GP_from_Founders,GPs
SL18-NL-10-FG1,0.010292262,-0.012607643,0.025314834,-0.007328974,-0.008234377,0.053442083,-0.04735225,-0.217480034,0.034822194,-0.043200178,-0.30060946,GP_from_Founders,GPs
SL18-NL-2-FG1,0.00254249,-0.011619346,0.006245961,0.034178203,-0.000430034,0.026974786,0.172056477,-0.082414608,-0.029717294,0.107547196,-0.014223435,GP_from_Founders,GPs
SL18-NL-2-FG3,0.002462567,-0.027703206,-0.040759898,-0.064579209,-0.002855662,-0.214117572,-0.15974479,-0.062462231,0.008966637,-0.243290971,-0.522383368,GP_from_Founders,GPs
SL18-NL-3-FG1,0.015756828,-0.029469653,-0.0025726,-0.038808795,-0.00402372,-0.179193246,-0.290300695,-0.288995608,-0.034618792,-0.255596878,-0.433481966,GP_from_Founders,GPs
SL18-NL-3-FG3,0.017915421,0.000455834,-0.003342978,0.001534668,-0.00205603,0.003840839,0.041782496,-0.126702238,0.040189735,0.268494451,0.687761789,GP_from_Founders,GPs
SL18-OI-11-FG3,-0.00829853,0.029901831,0.014066068,0.06473979,-0.004273495,0.24709577,-0.024447306,0.156273847,0.035821167,0.386831942,0.836393023,GP_from_Founders,GPs
SL18-JS-16-FG3,-0.002878623,-0.03209941,0.003517338,-0.046081597,-0.003999588,-0.133168798,-0.189762303,-0.122009319,0.006691745,-0.126248756,-0.076011196,GP_from_Founders,GPs
SL18-CC-1-FG2,-0.01027483,-0.014656634,0.000701678,-0.019056347,0.002905935,-0.049718371,-0.076201642,0.032771684,-0.030104523,-0.004601239,-0.129301723,GP_from_Founders,GPs
SL18-CC-5-FG2,-0.001680288,0.024854539,-0.00088715,0.046578467,0.001231055,0.170386968,0.040819952,0.099548421,0.090460692,0.037710269,-0.152210141,GP_from_Founders,GPs
SL18-CC-5-FG3,-0.000848251,0.014535679,0.004037465,0.03179483,-0.00800293,0.18040348,0.207339356,0.057569768,0.076320591,0.165683067,0.086213596,GP_from_Founders,GPs
SL18-JS-16-FG1,-0.00171035,-0.023608199,0.009531753,-0.020596133,-0.00189799,-0.078433076,-0.076453542,0.057198086,-0.024179904,-0.168695506,-0.569733687,GP_from_Founders,GPs
SL18-NC-12-FG2,-0.004750323,-0.024863477,-0.001034193,-0.041107945,-0.002081697,-0.093142296,-0.1749992,0.21812771,0.015334191,-0.014295656,-0.201380969,GP_from_Founders,GPs
SL18-OD-5-FG1,0.005984215,-0.023478838,-0.004645388,-0.044374344,-0.001754008,-0.16670525,-0.098626191,0.017627068,-0.03756838,-0.089025957,-0.164873338,GP_from_Founders,GPs
SA18-CB-9-FG1,0.007679139,0.02680065,0.015842863,0.065276873,-0.001247286,0.205044387,0.257300135,-0.182176171,-0.009812754,-0.080642835,-0.121146618,GP_from_Founders,GPs
SL18-CC-5-FG1,-0.002423272,0.007845187,0.000817308,0.017959927,-0.004206882,0.086605312,0.113605408,-0.04220598,0.07946302,0.0253803,-0.152248299,GP_from_Founders,GPs
SL18-CC-12-FG3,-0.005308075,0.015664267,-0.002860502,0.028722407,0.002494916,0.116247073,0.148317658,0.096383146,-0.004644332,-0.013350551,-0.023086622,GP_from_Founders,GPs
SL18-SF-17-FG2,0.00026976,0.018580254,0.002799149,0.032154025,-0.000859573,0.161873641,0.012955085,0.062374884,0.001894093,0.201924293,0.547270907,GP_from_Founders,GPs
