Accession	Female_Parent	Male_Parent	Cross_Type
SL19-UCONN-S363	SL18-FW-S14-FG1	SL18-BL-S21-MG11	biparental
SL19-UCONN-S364	SL18-FI-S2-FG10	SL18-FW-S2-MG2	biparental
SL19-UCONN-S365	SL18-FI-S1-FG10	SL18-PI-S1-MG4	biparental
SL19-UCONN-S366	SL18-TI-S1-FG5	SL18-FW-S21-MG3	biparental
SL19-UCONN-S367	SL18-FW-S12-FG1	SL18-TI-S5-MG2	biparental
SL19-UCONN-S368	SL18-FW-S14-FG1	SL18-PI-S1-MG1	biparental
SL19-UCONN-S369	SL18-FW-S14-FG11	SL18-BL-S17-MG1	biparental
SL19-UCONN-S37	SL18-OI-S18-FG1	SL18-OI-S9-MG3	biparental
SL19-UCONN-S370	SL18-TI-S1-FG4	SL18-PI-S1-MG1	biparental
SL19-UCONN-S38	SL18-OI-S15-FG3	SL18-OI-S14-MG2	biparental
SL19-UCONN-S39	SL18-OI-S17-FG1	SL18-JS-S16-MG1	biparental
SL19-UCONN-S3-MG6	SL19-UCONN-S3	SL19-UCONN-S3	self
SL19-UCONN-S4	SL18-LD-S2-FG2	SL18-LD-S13-MG2	biparental
SL19-UCONN-S40	SL18-OI-S17-FG1	SL18-OD-S3-MG3	biparental
SL19-UCONN-S41	SL18-JS-S16-FG1	SL18-NC-S1-MG1	biparental
SL19-UCONN-S42	SL18-CC-S6-FG2	SL18-OI-S11-MG4	biparental
SL19-UCONN-S42-FG1	SL19-UCONN-S42	SL19-UCONN-S42	self
SL19-UCONN-S42-FG3	SL19-UCONN-S42	SL19-UCONN-S42	self
SL19-UCONN-S42-FG4	SL19-UCONN-S42	SL19-UCONN-S42	self
SL19-UCONN-S42-FG8	SL19-UCONN-S42	SL19-UCONN-S42	self
SL19-UCONN-S42-FGMixed	SL19-UCONN-S42	SL19-UCONN-S42	self
SL19-UCONN-S42-MG1	SL19-UCONN-S42	SL19-UCONN-S42	self
SL19-UCONN-S42-MG2	SL19-UCONN-S42	SL19-UCONN-S42	self
SL19-UCONN-S42-MG3	SL19-UCONN-S42	SL19-UCONN-S42	self
SL19-UCONN-S42-MG6	SL19-UCONN-S42	SL19-UCONN-S42	self
SL19-UCONN-S42-MG7	SL19-UCONN-S42	SL19-UCONN-S42	self
SL19-UCONN-S42-MG9	SL19-UCONN-S42	SL19-UCONN-S42	self
SL19-UCONN-S42-Mixed	SL19-UCONN-S42	SL19-UCONN-S42	self
SL19-UCONN-S43	SL18-JS-S9-FG3	SA18-CB-S10-MG1	biparental
SL19-UCONN-S44	SL18-OI-S6-FG3	SL18-JS-S6-MG1	biparental
SL19-UCONN-S44-FG1	SL19-UCONN-S44	SL19-UCONN-S44	self
SL19-UCONN-S44-FG6	SL19-UCONN-S44	SL19-UCONN-S44	self
SL19-UCONN-S44-FG7	SL19-UCONN-S44	SL19-UCONN-S44	self
SL19-UCONN-S44-FG8	SL19-UCONN-S44	SL19-UCONN-S44	self
SL19-UCONN-S44-FG9	SL19-UCONN-S44	SL19-UCONN-S44	self
SL19-UCONN-S44-G2	SL19-UCONN-S44	SL19-UCONN-S44	self
SL19-UCONN-S44-MG10	SL19-UCONN-S44	SL19-UCONN-S44	self
SL19-UCONN-S44-MG3	SL19-UCONN-S44	SL19-UCONN-S44	self
SL19-UCONN-S44-MG4	SL19-UCONN-S44	SL19-UCONN-S44	self
SL19-UCONN-S44-MG5	SL19-UCONN-S44	SL19-UCONN-S44	self
SL19-UCONN-S45	SL18-SF-S13-FG2	SL18-JS-S11-MG3	biparental
SL19-UCONN-S46	SL18-JS-S19-FG3	SL18-LD-S13-MG3	biparental
SL19-UCONN-S47	SL18-JS-S16-FG3	SL18-OI-S16-MG2	biparental
SL19-UCONN-S47-Mixed	SL19-UCONN-S47	SL19-UCONN-S47	self
SL19-UCONN-S48	SL18-NC-S15-FG3	SL18-OI-S7-MG1	biparental
SL19-UCONN-S49	SL18-LD-S2-FG2	SA18-CB-S7-MG1	biparental
SL19-UCONN-S5	SL18-NL-S5-FG5	SL18-CC-S3-MG1	biparental
SL19-UCONN-S50	SL18-OI-S5-FG5	SA18-CB-S10-MG3	biparental
SL19-UCONN-S51	SL18-LD-S13-FG2	SL18-SF-S19-MG2	biparental
SL19-UCONN-S52	SL18-OD-S5-FG1	SL18-NL-S3-MG1	biparental
SL19-UCONN-S53	SA18-CB-S2-FG3	SL18-CC-S2-MG5	biparental
SL19-UCONN-S53-FG10	SL19-UCONN-S53	SL19-UCONN-S53	self
SL19-UCONN-S53-FG2	SL19-UCONN-S53	SL19-UCONN-S53	self
SL19-UCONN-S53-FG8	SL19-UCONN-S53	SL19-UCONN-S53	self
SL19-UCONN-S53-FG9	SL19-UCONN-S53	SL19-UCONN-S53	self
SL19-UCONN-S53-MG1	SL19-UCONN-S53	SL19-UCONN-S53	self
SL19-UCONN-S53-MG3	SL19-UCONN-S53	SL19-UCONN-S53	self
SL19-UCONN-S53-MG5	SL19-UCONN-S53	SL19-UCONN-S53	self
SL19-UCONN-S53-MG6	SL19-UCONN-S53	SL19-UCONN-S53	self
SL19-UCONN-S53-MGMixed	SL19-UCONN-S53	SL19-UCONN-S53	self
SL19-UCONN-S54	SL18-CC-S2-FG6	SL18-OI-S11-MG3	biparental
SL19-UCONN-S55	SL18-NC-S9-FG3	SA18-CB-S10-MG1	biparental
SL19-UCONN-S56	SA18-CB-S9-FG1	SL18-OI-S7-MG3	biparental
SL19-UCONN-S56-FG1	SL19-UCONN-S56	SL19-UCONN-S56	self
SL19-UCONN-S56-FG10	SL19-UCONN-S56	SL19-UCONN-S56	self
SL19-UCONN-S56-FG2	SL19-UCONN-S56	SL19-UCONN-S56	self
SL19-UCONN-S56-FG3	SL19-UCONN-S56	SL19-UCONN-S56	self
SL19-UCONN-S56-FG5	SL19-UCONN-S56	SL19-UCONN-S56	self
SL19-UCONN-S56-FG8	SL19-UCONN-S56	SL19-UCONN-S56	self
SL19-UCONN-S56-MG1	SL19-UCONN-S56	SL19-UCONN-S56	self
SL19-UCONN-S56-MG2	SL19-UCONN-S56	SL19-UCONN-S56	self
SL19-UCONN-S56-MG4	SL19-UCONN-S56	SL19-UCONN-S56	self
SL19-UCONN-S56-MG6	SL19-UCONN-S56	SL19-UCONN-S56	self
SL19-UCONN-S56-MG9	SL19-UCONN-S56	SL19-UCONN-S56	self
SL19-UCONN-S57	SL18-CC-S3-FG1	SL18-OI-S16-MG2	biparental
SL19-UCONN-S57-FG11	SL19-UCONN-S57	SL19-UCONN-S57	self
SL19-UCONN-S57-FG15	SL19-UCONN-S57	SL19-UCONN-S57	self
SL19-UCONN-S57-FG17	SL19-UCONN-S57	SL19-UCONN-S57	self
SL19-UCONN-S57-FG3	SL19-UCONN-S57	SL19-UCONN-S57	self
SL19-UCONN-S57-FG4	SL19-UCONN-S57	SL19-UCONN-S57	self
SL19-UCONN-S57-G10	SL19-UCONN-S57	SL19-UCONN-S57	self
SL19-UCONN-S57-G12	SL19-UCONN-S57	SL19-UCONN-S57	self
SL19-UCONN-S57-G14	SL19-UCONN-S57	SL19-UCONN-S57	self
SL19-UCONN-S57-G2	SL19-UCONN-S57	SL19-UCONN-S57	self
SL19-UCONN-S57-G6	SL19-UCONN-S57	SL19-UCONN-S57	self
SL19-UCONN-S57-G8	SL19-UCONN-S57	SL19-UCONN-S57	self
SL19-UCONN-S57-G9	SL19-UCONN-S57	SL19-UCONN-S57	self
SL19-UCONN-S57-MG1	SL19-UCONN-S57	SL19-UCONN-S57	self
SL19-UCONN-S57-MG13	SL19-UCONN-S57	SL19-UCONN-S57	self
SL19-UCONN-S57-MG16	SL19-UCONN-S57	SL19-UCONN-S57	self
SL19-UCONN-S57-MG5	SL19-UCONN-S57	SL19-UCONN-S57	self
SL19-UCONN-S58	SL18-CC-S8-FG1	SL18-NC-S8-MG2	biparental
SL19-UCONN-S59	SL18-NC-S15-FG3	SL18-CC-S1-MG2	biparental
SL19-UCONN-S6	SL18-NL-S2-FG2	SA18-CB-S1-MG13	biparental
SL19-UCONN-S60	SL18-JS-S6-FG3	SL18-NC-S8-MG3	biparental
SL19-UCONN-S61	SL18-NC-S2-FG3	SL18-NL-S5-MG2	biparental
SL19-UCONN-S62	SL18-NL-S6-FG3	SL18-OI-S7-MG1	biparental
SL19-UCONN-S63	SL18-SF-S13-FG2	SA18-CB-S2-MG3	biparental
SL19-UCONN-S64	SL18-LD-S2-FG2	SL18-SF-S19-MG2	biparental
SL19-UCONN-S65	SL18-CC-S7-FG2	SA18-CB-S7-MG1	biparental
SL19-UCONN-S66	SL18-SF-S13-FG2	SL18-JS-S9-MG2	biparental
SL19-UCONN-S67	SL18-JS-S19-FG2	SA18-CB-S10-MG3	biparental
SL19-UCONN-S68	SL18-CC-S6-FG1	SL18-JS-S5-MG2	biparental
SL19-UCONN-S69	SL18-SF-S13-FG1	SL18-LD-S13-MG2	biparental
SL19-UCONN-S7	SL18-NL-S9-FG5	SL18-JS-S9-MG1	biparental
SL19-UCONN-S70	SA18-CB-S7-FG1	SL18-OI-S5-MG2	biparental
SL19-UCONN-S71	SL18-LD-S13-FG3	SA18-CB-S7-MG1	biparental
SL19-UCONN-S72	SL18-NC-S2-FG3	SL18-CC-S7-MG2	biparental
SL19-UCONN-S73	SL18-NL-S6-FG1	SA18-CB-S7-MG2	biparental
SL19-UCONN-S74	SL18-NC-S15-FG1	SA18-CB-S10-MG1	biparental
SL19-UCONN-S75	SL18-CC-S8-FG3	SL18-OI-S7-MG2	biparental
SL19-UCONN-S76	SL18-CC-S5-FG1	SL18-JS-S5-MG3	biparental
SL19-UCONN-S77	SL18-CC-S12-FG2	SL18-LL-S9-MG4	biparental
SL19-UCONN-S78	SL18-NL-S3-FG1	SL18-OI-S7-MG3	biparental
SL19-UCONN-S79	SL18-NC-S1-FG1	SL18-NL-S6-MG1	biparental
SL19-UCONN-S8	SL18-NC-S8-FG1	SL18-CC-S6-MG11	biparental
SL19-UCONN-S80	SL18-CC-S6-FG2	SL18-LD-S1-MG3	biparental
SL19-UCONN-S81	SL18-OD-S5-FG3	SL18-OI-S11-MG2	biparental
SL19-UCONN-S82	SL18-NL-S9-FG5	SL18-OI-S18-MG1	biparental
SL19-UCONN-S83	SL18-LD-S13-FG2	SL18-LD-S2-MG3	biparental
SL19-UCONN-S84	SL18-OI-S15-FG2	SL18-JS-S6-MG2	biparental
SL19-UCONN-S85	SL18-NL-S5-FG1	SL18-OI-S14-MG1	biparental
SL19-UCONN-S86	SL18-NC-S9-FG3	SA18-CB-S4-MG3	biparental
SL19-UCONN-S87	SL18-NC-S8-FG1	SL18-NL-S7-MG2	biparental
SL19-UCONN-S88	SL18-JS-S5-FG2	SL18-OI-S5-MG3	biparental
SL19-UCONN-S89	SL18-JS-S9-FG3	SL18-LD-S1-MG1	biparental
SL19-UCONN-S9	SL18-CC-S7-FG2	SL18-JS-S9-MG3	biparental
SL19-UCONN-S90	SL18-CC-S10-FG4	SL18-NC-S2-MG2	biparental
SL19-UCONN-S90-FG1	SL19-UCONN-S90	SL19-UCONN-S90	self
SL19-UCONN-S90-FG2	SL19-UCONN-S90	SL19-UCONN-S90	self
SL19-UCONN-S90-MG3	SL19-UCONN-S90	SL19-UCONN-S90	self
SL19-UCONN-S90-MG4	SL19-UCONN-S90	SL19-UCONN-S90	self
SL19-UCONN-S91	SL18-NC-S5-FG3	SL18-OI-S2-MG2	biparental
SL19-UCONN-S92	SL18-OI-S16-FG2	SL18-OI-S18-MG1	biparental
SL19-UCONN-S93	SL18-CC-S1-FG2	SL18-NC-S11-MG2	biparental
SL19-UCONN-S94	SL18-CC-S8-FG3	SL18-NC-S8-MG2	biparental
SL19-UCONN-S95	SL18-CC-S12-FG3	SL18-NC-S11-MG2	biparental
SL19-UCONN-S96	SA18-CB-S7-FG1	SL18-LD-S1-MG1	biparental
SL19-UCONN-S97	SL18-JS-S9-FG3	SL18-LD-S9-MG2	biparental
SL19-UCONN-S98	SL18-NC-S5-FG3	SL18-NL-S2-MG3	biparental
SL19-UCONN-S99	SL18-NC-S10-FG3	SA18-CB-S3-MG2	biparental
SL19-UCONN-S9-FG1	SL19-UCONN-S9	SL19-UCONN-S9	self
SL20-CC-S1			
SL20-CC-S10			
SL20-CC-S10-Mixed	SL20-CC-S10	SL20-CC-S10	self
SL20-CC-S11			
SL20-CC-S11-Mixed	SL20-CC-S11	SL20-CC-S11	self
SL20-CC-S12			
SL20-CC-S12-Mixed	SL20-CC-S12	SL20-CC-S12	self
SL20-CC-S13			
SL20-CC-S13-FG1	SL20-CC-S13	SL20-CC-S13	self
SL20-CC-S13-Mixed	SL20-CC-S13	SL20-CC-S13	self
SL20-CC-S14			
SL20-CC-S15			
SL20-CC-S16			
SL20-CC-S17			
SL20-CC-S17-Mixed	SL20-CC-S17	SL20-CC-S17	self
SL20-CC-S18			
SL20-CC-S19			
SL20-CC-S19-Mixed	SL20-CC-S19	SL20-CC-S19	self
SL20-CC-S1-FG1	SL20-CC-S1	SL20-CC-S1	self
SL20-CC-S1-MG1	SL20-CC-S1	SL20-CC-S1	self
SL20-CC-S1-Mixed	SL20-CC-S1	SL20-CC-S1	self
SL20-CC-S2			
SL20-CC-S20			
SL20-CC-S21			
SL20-CC-S21-Mixed	SL20-CC-S21	SL20-CC-S21	self
SL20-CC-S3			
SL20-CC-S4			
SL20-CC-S5			
SL20-CC-S6			
SL20-CC-S7			
SL20-CC-S8			
SL20-CC-S9			
SL20-CC-S9-FG1	SL20-CC-S9	SL20-CC-S9	self
SL20-CC-S9-FG2	SL20-CC-S9	SL20-CC-S9	self
SL20-CC-S9-FG3	SL20-CC-S9	SL20-CC-S9	self
SL20-CC-S9-MG1	SL20-CC-S9	SL20-CC-S9	self
SL20-CC-S9-Mixed	SL20-CC-S9	SL20-CC-S9	self
SL20-DW-S1			
SL20-DW-S10			
SL20-DW-S1-Mixed	SL20-DW-S1	SL20-DW-S1	self
SL20-DW-S2			
SL20-DW-S2-FG1	SL20-DW-S2	SL20-DW-S2	self
SL20-DW-S2-FG2	SL20-DW-S2	SL20-DW-S2	self
SL20-DW-S2-MG1	SL20-DW-S2	SL20-DW-S2	self
SL20-DW-S2-MG2	SL20-DW-S2	SL20-DW-S2	self
SL20-DW-S3			
SL20-DW-S3-FG1	SL20-DW-S3	SL20-DW-S3	self
SL20-DW-S3-FG2	SL20-DW-S3	SL20-DW-S3	self
SL20-DW-S3-FG3	SL20-DW-S3	SL20-DW-S3	self
SL20-DW-S3-MG1	SL20-DW-S3	SL20-DW-S3	self
SL20-DW-S3-MG2	SL20-DW-S3	SL20-DW-S3	self
SL20-DW-S3-MG3	SL20-DW-S3	SL20-DW-S3	self
SL20-DW-S4			
SL20-DW-S4-FG1	SL20-DW-S4	SL20-DW-S4	self
SL20-DW-S4-FG2	SL20-DW-S4	SL20-DW-S4	self
SL20-DW-S4-MG1	SL20-DW-S4	SL20-DW-S4	self
SL20-DW-S4-MG2	SL20-DW-S4	SL20-DW-S4	self
SL20-DW-S4-MG3	SL20-DW-S4	SL20-DW-S4	self
SL20-DW-S4-Mixed	SL20-DW-S4	SL20-DW-S4	self
SL20-DW-S5			
SL20-DW-S6			
SL20-DW-S7			
SL20-DW-S8			
SL20-DW-S8-FG1	SL20-DW-S8	SL20-DW-S8	self
SL20-DW-S8-FG2	SL20-DW-S8	SL20-DW-S8	self
SL20-DW-S8-FG3	SL20-DW-S8	SL20-DW-S8	self
SL20-DW-S8-MG1	SL20-DW-S8	SL20-DW-S8	self
SL20-DW-S8-MG2	SL20-DW-S8	SL20-DW-S8	self
SL20-DW-S8-MG3	SL20-DW-S8	SL20-DW-S8	self
SL20-DW-S8-Mixed	SL20-DW-S8	SL20-DW-S8	self
SL20-DW-S9			
SL20-DW-S9-FG1	SL20-DW-S9	SL20-DW-S9	self
SL20-DW-S9-FG2	SL20-DW-S9	SL20-DW-S9	self
SL20-DW-S9-FG3	SL20-DW-S9	SL20-DW-S9	self
SL20-DW-S9-MG1	SL20-DW-S9	SL20-DW-S9	self
SL20-DW-S9-MG2	SL20-DW-S9	SL20-DW-S9	self
SL20-DW-S9-MG3	SL20-DW-S9	SL20-DW-S9	self
SL20-DW-S9-Mixed	SL20-DW-S9	SL20-DW-S9	self
SL20-GS-S1			
SL20-GS-S10			
SL20-GS-S11			
SL20-GS-S11-FG1	SL20-GS-S11	SL20-GS-S11	self
SL20-GS-S11-FG2	SL20-GS-S11	SL20-GS-S11	self
SL20-GS-S11-FG3	SL20-GS-S11	SL20-GS-S11	self
SL20-GS-S11-MG1	SL20-GS-S11	SL20-GS-S11	self
SL20-GS-S11-MG2	SL20-GS-S11	SL20-GS-S11	self
SL20-GS-S11-MG3	SL20-GS-S11	SL20-GS-S11	self
SL20-GS-S11-Mixed	SL20-GS-S11	SL20-GS-S11	self
SL20-GS-S12			
SL20-GS-S12-FG1	SL20-GS-S12	SL20-GS-S12	self
SL20-GS-S12-FG2	SL20-GS-S12	SL20-GS-S12	self
SL20-GS-S12-FG3	SL20-GS-S12	SL20-GS-S12	self
SL20-GS-S12-MG1	SL20-GS-S12	SL20-GS-S12	self
SL20-GS-S12-MG2	SL20-GS-S12	SL20-GS-S12	self
SL20-GS-S12-MG3	SL20-GS-S12	SL20-GS-S12	self
SL20-GS-S13			
SL20-GS-S13-FG1	SL20-GS-S13	SL20-GS-S13	self
SL20-GS-S13-FG2	SL20-GS-S13	SL20-GS-S13	self
SL20-GS-S13-FG3	SL20-GS-S13	SL20-GS-S13	self
SL20-GS-S13-MG1	SL20-GS-S13	SL20-GS-S13	self
SL20-GS-S13-MG2	SL20-GS-S13	SL20-GS-S13	self
SL20-GS-S1-Mixed	SL20-GS-S1	SL20-GS-S1	self
SL20-GS-S2			
SL20-GS-S2-FG1	SL20-GS-S2	SL20-GS-S2	self
SL20-GS-S2-FG2	SL20-GS-S2	SL20-GS-S2	self
SL20-GS-S2-FG3	SL20-GS-S2	SL20-GS-S2	self
SL20-GS-S2-MG1	SL20-GS-S2	SL20-GS-S2	self
SL20-GS-S2-MG2	SL20-GS-S2	SL20-GS-S2	self
SL20-GS-S2-Mixed	SL20-GS-S2	SL20-GS-S2	self
SL20-GS-S3			
SL20-GS-S3-FG1	SL20-GS-S3	SL20-GS-S3	self
SL20-GS-S3-FG2	SL20-GS-S3	SL20-GS-S3	self
SL20-GS-S3-FG3	SL20-GS-S3	SL20-GS-S3	self
SL20-GS-S3-MG1	SL20-GS-S3	SL20-GS-S3	self
SL20-GS-S3-MG2	SL20-GS-S3	SL20-GS-S3	self
SL20-GS-S3-MG3	SL20-GS-S3	SL20-GS-S3	self
SL20-GS-S4			
SL20-GS-S5			
SL20-GS-S5-Mixed	SL20-GS-S5	SL20-GS-S5	self
SL20-GS-S6			
SL20-GS-S6-Mixed	SL20-GS-S6	SL20-GS-S6	self
SL20-GS-S7			
SL20-GS-S8			
SL20-GS-S8-FG1	SL20-GS-S8	SL20-GS-S8	self
SL20-GS-S8-FG2	SL20-GS-S8	SL20-GS-S8	self
SL20-GS-S8-FG3	SL20-GS-S8	SL20-GS-S8	self
SL20-GS-S8-MG1	SL20-GS-S8	SL20-GS-S8	self
SL20-GS-S8-MG2	SL20-GS-S8	SL20-GS-S8	self
SL20-GS-S9			
SL20-GS-S9-FG1	SL20-GS-S9	SL20-GS-S9	self
SL20-GS-S9-FG2	SL20-GS-S9	SL20-GS-S9	self
SL20-GS-S9-FG3	SL20-GS-S9	SL20-GS-S9	self
SL20-GS-S9-MG1	SL20-GS-S9	SL20-GS-S9	self
SL20-GS-S9-MG2	SL20-GS-S9	SL20-GS-S9	self
SL20-GS-S9-Mixed	SL20-GS-S9	SL20-GS-S9	self
SL20-JL-S1			
SL20-JL-S10			
SL20-JL-S10-Mixed	SL20-JL-S10	SL20-JL-S10	self
SL20-JL-S1-FG1	SL20-JL-S1	SL20-JL-S1	self
SL20-JL-S1-FG2	SL20-JL-S1	SL20-JL-S1	self
SL20-JL-S1-FG3	SL20-JL-S1	SL20-JL-S1	self
SL20-JL-S1-MG1	SL20-JL-S1	SL20-JL-S1	self
SL20-JL-S1-MG2	SL20-JL-S1	SL20-JL-S1	self
SL20-JL-S1-MG3	SL20-JL-S1	SL20-JL-S1	self
SL20-JL-S2			
SL20-JL-S3			
SL20-JL-S3-FG1	SL20-JL-S3	SL20-JL-S3	self
SL20-JL-S3-FG2	SL20-JL-S3	SL20-JL-S3	self
SL20-JL-S3-MG1	SL20-JL-S3	SL20-JL-S3	self
SL20-JL-S3-MG2	SL20-JL-S3	SL20-JL-S3	self
SL20-JL-S3-MG3	SL20-JL-S3	SL20-JL-S3	self
SL20-JL-S3-Mixed	SL20-JL-S3	SL20-JL-S3	self
SL20-JL-S4			
SL20-JL-S5			
SL20-JL-S5-Mixed	SL20-JL-S5	SL20-JL-S5	self
SL20-JL-S6			
SL20-JL-S6-FG1	SL20-JL-S6	SL20-JL-S6	self
SL20-JL-S6-FG2	SL20-JL-S6	SL20-JL-S6	self
SL20-JL-S6-MG1	SL20-JL-S6	SL20-JL-S6	self
SL20-JL-S6-MG2	SL20-JL-S6	SL20-JL-S6	self
SL20-JL-S6-MG3	SL20-JL-S6	SL20-JL-S6	self
SL20-JL-S6-Mixed	SL20-JL-S6	SL20-JL-S6	self
SL20-JL-S7			
SL20-JL-S8			
SL20-JL-S8-MG1	SL20-JL-S8	SL20-JL-S8	self
SL20-JL-S8-MG2	SL20-JL-S8	SL20-JL-S8	self
SL20-JL-S8-MG3	SL20-JL-S8	SL20-JL-S8	self
SL20-JL-S8-Mixed	SL20-JL-S8	SL20-JL-S8	self
SL20-JL-S9			
SL20-JL-S9-Mixed	SL20-JL-S9	SL20-JL-S9	self
SL20-LE-S1			
SL20-LE-S2			
SL20-LE-S3			
SL20-LE-S4			
SL20-LE-S4-FG1	SL20-LE-S4	SL20-LE-S4	self
SL20-LE-S4-FG2	SL20-LE-S4	SL20-LE-S4	self
SL20-LE-S4-FG3	SL20-LE-S4	SL20-LE-S4	self
SL20-LE-S4-MG1	SL20-LE-S4	SL20-LE-S4	self
SL20-LE-S4-MG2	SL20-LE-S4	SL20-LE-S4	self
SL20-LE-S4-MG3	SL20-LE-S4	SL20-LE-S4	self
SL20-LE-S5			
SL20-MB-FGMixed			
SL20-MB-MGMixed			
SL20-MB-S1			
SL20-MB-S10			
SL20-MB-S10-FG3	SL20-MB-S10	SL20-MB-S10	self
SL20-MB-S10-FG4	SL20-MB-S10	SL20-MB-S10	self
SL20-MB-S10-MG1	SL20-MB-S10	SL20-MB-S10	self
SL20-MB-S10-MG2	SL20-MB-S10	SL20-MB-S10	self
SL20-MB-S10-MG5	SL20-MB-S10	SL20-MB-S10	self
SL20-MB-S10-Mixed	SL20-MB-S10	SL20-MB-S10	self
SL20-MB-S11			
SL20-MB-S11-FG1	SL20-MB-S11	SL20-MB-S11	self
SL20-MB-S11-FG2	SL20-MB-S11	SL20-MB-S11	self
SL20-MB-S11-FG3	SL20-MB-S11	SL20-MB-S11	self
SL20-MB-S11-MG4	SL20-MB-S11	SL20-MB-S11	self
SL20-MB-S11-Mixed	SL20-MB-S11	SL20-MB-S11	self
SL20-MB-S12			
SL20-MB-S12-FG1	SL20-MB-S12	SL20-MB-S12	self
SL20-MB-S12-FG11	SL20-MB-S12	SL20-MB-S12	self
SL20-MB-S12-FG13	SL20-MB-S12	SL20-MB-S12	self
SL20-MB-S12-FG2	SL20-MB-S12	SL20-MB-S12	self
SL20-MB-S12-FG4	SL20-MB-S12	SL20-MB-S12	self
SL20-MB-S12-MG3	SL20-MB-S12	SL20-MB-S12	self
SL20-MB-S12-MG5	SL20-MB-S12	SL20-MB-S12	self
SL20-MB-S12-MG8	SL20-MB-S12	SL20-MB-S12	self
SL20-MB-S12-Mixed	SL20-MB-S12	SL20-MB-S12	self
SL20-MB-S13			
SL20-MB-S13-FG1	SL20-MB-S13	SL20-MB-S13	self
SL20-MB-S13-FG11	SL20-MB-S13	SL20-MB-S13	self
SL20-MB-S13-FG3	SL20-MB-S13	SL20-MB-S13	self
SL20-MB-S13-MG10	SL20-MB-S13	SL20-MB-S13	self
SL20-MB-S13-Mixed	SL20-MB-S13	SL20-MB-S13	self
SL20-MB-S14			
SL20-MB-S14-FG1	SL20-MB-S14	SL20-MB-S14	self
SL20-MB-S14-FG2	SL20-MB-S14	SL20-MB-S14	self
SL20-MB-S14-FG3	SL20-MB-S14	SL20-MB-S14	self
SL20-MB-S14-FG4	SL20-MB-S14	SL20-MB-S14	self
SL20-MB-S14-G	SL20-MB-S14	SL20-MB-S14	self
SL20-MB-S14-MG5	SL20-MB-S14	SL20-MB-S14	self
SL20-MB-S14-Mixed	SL20-MB-S14	SL20-MB-S14	self
SL20-MB-S1-FG1	SL20-MB-S1	SL20-MB-S1	self
SL20-MB-S1-FG2	SL20-MB-S1	SL20-MB-S1	self
SL20-MB-S1-FG3	SL20-MB-S1	SL20-MB-S1	self
SL20-MB-S1-MG4	SL20-MB-S1	SL20-MB-S1	self
SL20-MB-S1-MG5	SL20-MB-S1	SL20-MB-S1	self
SL20-MB-S1-Mixed	SL20-MB-S1	SL20-MB-S1	self
SL20-MB-S2			
SL20-MB-S2-FG1	SL20-MB-S2	SL20-MB-S2	self
SL20-MB-S2-FG2	SL20-MB-S2	SL20-MB-S2	self
SL20-MB-S2-FG3	SL20-MB-S2	SL20-MB-S2	self
SL20-MB-S2-MG4	SL20-MB-S2	SL20-MB-S2	self
SL20-MB-S2-MG5	SL20-MB-S2	SL20-MB-S2	self
SL20-MB-S2-MG6	SL20-MB-S2	SL20-MB-S2	self
SL20-MB-S2-Mixed	SL20-MB-S2	SL20-MB-S2	self
SL20-MB-S3			
SL20-MB-S3-FG10	SL20-MB-S3	SL20-MB-S3	self
SL20-MB-S3-FG12	SL20-MB-S3	SL20-MB-S3	self
SL20-MB-S3-FG3	SL20-MB-S3	SL20-MB-S3	self
SL20-MB-S3-FG5	SL20-MB-S3	SL20-MB-S3	self
SL20-MB-S3-MG1	SL20-MB-S3	SL20-MB-S3	self
SL20-MB-S3-MG2	SL20-MB-S3	SL20-MB-S3	self
SL20-MB-S3-MG4	SL20-MB-S3	SL20-MB-S3	self
SL20-MB-S3-Mixed	SL20-MB-S3	SL20-MB-S3	self
SL20-MB-S4			
SL20-MB-S4-FG1	SL20-MB-S4	SL20-MB-S4	self
SL20-MB-S4-FG2	SL20-MB-S4	SL20-MB-S4	self
SL20-MB-S4-FG3	SL20-MB-S4	SL20-MB-S4	self
SL20-MB-S4-FG5	SL20-MB-S4	SL20-MB-S4	self
SL20-MB-S4-MG4	SL20-MB-S4	SL20-MB-S4	self
SL20-MB-S4-Mixed	SL20-MB-S4	SL20-MB-S4	self
SL20-MB-S5			
SL20-MB-S5-FG2	SL20-MB-S5	SL20-MB-S5	self
SL20-MB-S5-FG4	SL20-MB-S5	SL20-MB-S5	self
SL20-MB-S5-FG8	SL20-MB-S5	SL20-MB-S5	self
SL20-MB-S5-MG3	SL20-MB-S5	SL20-MB-S5	self
SL20-MB-S5-MG5	SL20-MB-S5	SL20-MB-S5	self
SL20-MB-S5-MG6	SL20-MB-S5	SL20-MB-S5	self
SL20-MB-S5-Mixed	SL20-MB-S5	SL20-MB-S5	self
SL20-MB-S6			
SL20-MB-S6-FG1	SL20-MB-S6	SL20-MB-S6	self
SL20-MB-S6-FG2	SL20-MB-S6	SL20-MB-S6	self
SL20-MB-S6-FG3	SL20-MB-S6	SL20-MB-S6	self
SL20-MB-S6-FG4	SL20-MB-S6	SL20-MB-S6	self
SL20-MB-S6-MG12	SL20-MB-S6	SL20-MB-S6	self
SL20-MB-S6-Mixed	SL20-MB-S6	SL20-MB-S6	self
SL20-MB-S7			
